"","ID","cagb","cbgb","ctotal4inv","tot_area","inter_area"
"786","CR255241",98.7,23.69,136.17,1508142488.00348,28913275.2112078
"787","CR255241",52.08,12.25,69.8,589642705.118406,66565966.0994567
"788","CR255241",120.58,28.94,167.16,7036463465.53076,142760122.969518
"789","CR255241",1.03,4.74,9.4,637188597.606285,292488.449686646
"790","CR255241",37.74,10.58,55.41,89927242.3204199,10251208.1167077
"791","CR255241",0.73,0.77,5.13,300672690.150814,21300774.9970449
"792","CR255241",1.04,10.15,12.77,11047968253.7415,14035497.3817246
"793","CR255241",0.73,0.77,5.13,47898053374.4299,1334796603.73478
"794","CR255241",0.73,0.77,5.13,43692704.2308405,5283036.10090126
"795","CR255241",1.04,10.15,12.77,945534655.38946,22.6027416353095
"796","CR255241",0.73,0.77,5.13,8897202843.17605,267318143.97407
"797","CR255241",120.58,28.94,167.16,7076299902.76571,494971540.876215
"798","CR255241",37.74,10.58,55.51,5563925318.74425,9.42685399949551
"799","CR255241",1.03,4.74,9.4,38709766590.8987,40334774.4806892
"800","CR255241",37.74,10.58,55.41,11213427796.265,166519554.366617
"801","CR255241",1.03,4.74,9.4,5133580946.8382,5355910.97944999
"802","CR255241",1.04,10.15,12.77,10276555269.6776,61280611.0634221
"803","CR255242",78.82,18.92,109.29,8157156894.52802,105134170.803623
"804","CR255242",1.03,4.74,9.4,637188597.606285,264006.81864973
"805","CR255242",37.74,10.58,55.41,89927242.3204199,125993.400864638
"806","CR255242",0.73,0.77,5.13,300672690.150814,738059.707116381
"807","CR255242",0.73,0.77,5.13,47898053374.4299,247256307.587318
"808","CR255242",78.82,18.92,109.29,40689337.1357195,166703.706586601
"809","CR255242",0.73,0.77,5.13,8897202843.17605,708992957.203065
"810","CR255242",120.58,28.94,167.16,7076299902.76571,1238387694.84551
"811","CR255242",37.74,10.58,55.51,5563925318.74425,164.074841883158
"812","CR255242",58.05,13.66,79.92,181205183.461674,12567257.8478442
"813","CR255242",1.03,4.74,9.4,38709766590.8987,114945100.472844
"814","CR255242",37.74,10.58,55.41,11213427796.265,225316051.081672
"815","CR255242",1.04,10.15,12.77,3925420194.41519,58.5892043975798
"816","CR255243",62.65,15.04,86.05,764209375.708098,17.5238908897488
"817","CR255243",82.24,16.12,106.76,140280984.782943,132079744.33364
"818","CR255243",78.82,18.92,109.29,8157156894.52802,1001304847.04855
"819","CR255243",0.73,0.77,5.13,300672690.150814,493863.694345447
"820","CR255243",0.73,0.77,5.13,47898053374.4299,402452566.177855
"821","CR255243",78.82,18.92,109.29,40689337.1357195,682444.848869621
"822","CR255243",0.73,0.77,5.13,8897202843.17605,63955464.5699312
"823","CR255243",120.58,28.94,167.16,7076299902.76571,38548653.0558252
"824","CR255243",58.05,13.66,79.92,181205183.461674,57428380.1531842
"825","CR255243",1.03,4.74,9.4,38709766590.8987,7790614.68330472
"826","CR255243",37.74,10.58,55.41,11213427796.265,935558952.115521
"827","CR255243",1.04,10.15,12.77,10276555269.6776,16.9750232305854
"828","CR255244",62.65,15.04,86.05,764209375.708098,62730893.9997463
"829","CR255244",82.24,16.12,106.76,140280984.782943,14.4097817485026
"830","CR255244",78.82,18.92,109.29,8157156894.52802,238816727.195425
"831","CR255244",98.7,23.69,136.17,1508142488.00348,4.10354215134351
"832","CR255244",0.73,0.77,5.13,300672690.150814,5905375.14902014
"833","CR255244",0.73,0.77,5.13,47898053374.4299,799261861.738135
"834","CR255244",37.74,10.58,55.51,2660646546.7248,17045578.4074199
"835","CR255244",62.65,15.04,86.05,54585075.7176183,1064117.95979357
"836","CR255244",0.73,0.77,5.13,8897202843.17605,18958246.3044557
"837","CR255244",120.58,28.94,167.16,7076299902.76571,34299570.7228099
"838","CR255244",37.74,10.58,55.51,5563925318.74425,405009030.654549
"839","CR255244",58.05,13.66,79.92,181205183.461674,4787323.09449906
"840","CR255244",1.03,4.74,9.4,38709766590.8987,1529064.39276793
"841","CR255244",37.74,10.58,55.41,11213427796.265,1037001259.18985
"842","CR255244",1.04,10.15,12.77,10276555269.6776,70309.9820388545
"843","CR255245",52.08,12.25,69.8,6746662.89609597,198696.086934423
"844","CR255245",62.65,15.04,86.05,764209375.708098,80.6688155144013
"845","CR255245",98.7,23.69,136.17,1508142488.00348,30754669.5693587
"846","CR255245",52.08,12.25,69.8,589642705.118406,44203426.180633
"847","CR255245",120.58,28.94,167.16,7036463465.53076,428380.886672747
"848","CR255245",0,0,0,364691685.522491,22096981.99286
"849","CR255245",0.73,0.77,5.13,300672690.150814,7145176.70532115
"850","CR255245",1.04,10.15,12.77,11047968253.7415,60430579.0483724
"851","CR255245",0.73,0.77,5.13,47898053374.4299,307321711.160234
"852","CR255245",37.74,10.58,55.51,2660646546.7248,146486373.438778
"853","CR255245",78.82,18.92,109.29,40689337.1357195,5.99416561198096
"854","CR255245",37.74,10.58,55.51,5563925318.74425,1064012285.64626
"855","CR255245",58.05,13.66,79.92,181205183.461674,32.426284107191
"856","CR255245",0,0,0,1107339646.40207,3036363.97940036
"857","CR255245",1.03,4.74,9.4,38709766590.8987,191395.155469647
"858","CR255245",37.74,10.58,55.41,11213427796.265,5953014.57717969
"859","CR255245",1.03,4.74,9.4,5133580946.8382,28561074.9826412
"860","CR255245",1.04,10.15,12.77,10276555269.6776,311741678.765567
"861","CR255246",98.7,23.69,136.17,1508142488.00348,3.16169667137554
"862","CR255246",52.08,12.25,69.8,589642705.118406,10.212587850343
"863","CR255246",120.58,28.94,167.29,10970700.1841034,0.954841145389935
"864","CR255246",120.58,28.94,167.16,7036463465.53076,32.5300305745895
"865","CR255246",0,0,0,364691685.522491,368826.988995604
"866","CR255246",1.04,10.15,12.77,11047968253.7415,58065244.570798
"867","CR255246",1.04,10.15,12.77,1428680311.19128,48963308.4996755
"868","CR255246",1.04,10.15,12.77,945534655.38946,77376447.1064812
"869","CR255246",37.74,10.58,55.51,2660646546.7248,23057426.7396444
"870","CR255246",37.74,10.58,55.51,5563925318.74425,266480856.647882
"871","CR255246",0,0,0,1107339646.40207,39595174.3071374
"872","CR255246",1.03,4.74,9.4,5133580946.8382,2458511.71526615
"873","CR255246",1.04,10.15,12.77,10276555269.6776,345110895.850222
"874","CR255247",62.65,15.04,86.05,764209375.708098,4.70855524209682
"875","CR255247",98.7,23.69,136.17,1508142488.00348,8.18370478350122
"876","CR255247",52.08,12.25,69.8,589642705.118406,2.49702667095698
"877","CR255247",0,0,0,364691685.522491,237.378935397403
"878","CR255247",1.04,10.15,12.77,11047968253.7415,5183912.19801794
"879","CR255247",1.04,10.15,12.77,1428680311.19128,87173556.1557105
"880","CR255247",1.04,10.15,12.77,945534655.38946,62291361.8416127
"881","CR255247",37.74,10.58,55.51,2660646546.7248,825003.465635707
"882","CR255247",0.73,0.77,5.13,8897202843.17605,2.10501752868769
"883","CR255247",37.74,10.58,55.51,5563925318.74425,351213271.669391
"884","CR255247",58.05,13.66,79.92,181205183.461674,45.7831825866006
"885","CR255247",0,0,0,1107339646.40207,30981595.8351378
"886","CR255247",1.03,4.74,9.4,5133580946.8382,4903810.06412126
"887","CR255247",1.04,10.15,12.77,10276555269.6776,36030958.1331132
"888","CR256240",98.7,23.69,136.17,78125595.3831807,19384991.4190718
"889","CR256240",52.08,12.25,69.8,6746662.89609597,871323.670092359
"890","CR256240",120.58,28.94,167.16,145448273.911623,704760.497494924
"891","CR256240",98.7,23.69,136.17,1508142488.00348,195687286.532698
"892","CR256240",52.08,12.25,69.8,589642705.118406,65654069.1123719
"893","CR256240",120.58,28.94,167.16,7036463465.53076,86298115.441201
"894","CR256240",1.03,4.74,9.4,637188597.606285,1878760.35457346
"895","CR256240",37.74,10.58,55.41,89927242.3204199,2.24965424570837
"896","CR256240",0.73,0.77,5.13,300672690.150814,3475303.38704426
"897","CR256240",1.04,10.15,12.77,11047968253.7415,3937489.19906781
"898","CR256240",0.73,0.77,5.13,47898053374.4299,686957399.847964
"899","CR256240",0.73,0.77,5.13,43692704.2308405,1380724.84528851
"900","CR256240",62.65,15.04,86.05,54585075.7176183,12.0029068142176
"901","CR256240",0.73,0.77,5.13,8897202843.17605,48777695.6987083
"902","CR256240",120.58,28.94,167.16,7076299902.76571,8.22819493350107
"903","CR256240",1.03,4.74,9.4,38709766590.8987,103581845.057776
"904","CR256240",1.03,4.74,9.4,5133580946.8382,28.8519545277143
"905","CR256240",1.04,10.15,12.77,10276555269.6776,1262126.74312607
"906","CR256241",98.7,23.69,136.17,78125595.3831807,4684017.93110626
"907","CR256241",52.08,12.25,69.8,6746662.89609597,821673.374712186
"908","CR256241",120.58,28.94,167.16,145448273.911623,1200421.54737035
"909","CR256241",98.7,23.69,136.17,1508142488.00348,75273641.8773748
"910","CR256241",52.08,12.25,69.8,589642705.118406,30079382.9467792
"911","CR256241",120.58,28.94,167.16,7036463465.53076,132612769.615764
"912","CR256241",0,0,0,364691685.522491,16.7151211458702
"913","CR256241",1.03,4.74,9.4,637188597.606285,260209.671994611
"914","CR256241",37.74,10.58,55.41,89927242.3204199,778707.714632263
"915","CR256241",0.73,0.77,5.13,300672690.150814,18680748.1305801
"916","CR256241",1.04,10.15,12.77,11047968253.7415,725553.102130843
"917","CR256241",0.73,0.77,5.13,47898053374.4299,1081289461.33615
"918","CR256241",0.73,0.77,5.13,43692704.2308405,1685050.80736981
"919","CR256241",1.04,10.15,12.77,945534655.38946,20.5536379021065
"920","CR256241",0.73,0.77,5.13,8897202843.17605,423983105.573447
"921","CR256241",120.58,28.94,167.16,7076299902.76571,264960221.379989
"922","CR256241",37.74,10.58,55.51,5563925318.74425,98.3959252290713
"923","CR256241",1.03,4.74,9.4,38709766590.8987,24617730.73946
"924","CR256241",37.74,10.58,55.41,11213427796.265,600742437.847688
"925","CR256241",1.03,4.74,9.4,5133580946.8382,17.8286864436475
"926","CR256241",1.04,10.15,12.77,10276555269.6776,4912033.92975301
"927","CR256242",62.65,15.04,86.05,764209375.708098,12435176.1524669
"928","CR256242",82.24,16.12,106.76,140280984.782943,757921.320237404
"929","CR256242",78.82,18.92,109.29,8157156894.52802,1065032142.32491
"930","CR256242",98.7,23.69,136.17,1508142488.00348,11.1618249135347
"931","CR256242",1.03,4.74,9.4,637188597.606285,541243.439684929
"932","CR256242",37.74,10.58,55.41,89927242.3204199,71194.58623443
"933","CR256242",0.73,0.77,5.13,47898053374.4299,92623848.9440393
"934","CR256242",0.73,0.77,5.13,43692704.2308405,117213.941601665
"935","CR256242",62.65,15.04,86.05,54585075.7176183,374112.02087887
"936","CR256242",78.82,18.92,109.29,40689337.1357195,1994522.17136809
"937","CR256242",1.04,10.15,12.77,92000623.9823982,349014.380602048
"938","CR256242",0.73,0.77,5.13,8897202843.17605,968681907.731285
"939","CR256242",120.58,28.94,167.16,7076299902.76571,193660776.085941
"940","CR256242",37.74,10.58,55.51,5563925318.74425,12.8646716530516
"941","CR256242",58.05,13.66,79.92,181205183.461674,3388350.84073666
"942","CR256242",1.03,4.74,9.4,38709766590.8987,261869002.244331
"943","CR256242",37.74,10.58,55.41,11213427796.265,46240640.2776019
"944","CR256242",1.04,10.15,12.77,3925420194.41519,5755062.56347126
"945","CR256242",1.04,10.15,12.77,221098806.730766,8.94210108395071
"946","CR256243",62.65,15.04,86.05,764209375.708098,24631408.5550308
"947","CR256243",82.24,16.12,106.76,140280984.782943,6.00951008771546
"948","CR256243",78.82,18.92,109.29,8157156894.52802,1872585397.46825
"949","CR256243",98.7,23.69,136.17,1508142488.00348,5.77099264180499
"950","CR256243",0.73,0.77,5.13,300672690.150814,4005411.01932785
"951","CR256243",1.04,10.15,12.77,11047968253.7415,149393.642609399
"952","CR256243",0.73,0.77,5.13,47898053374.4299,104492443.704899
"953","CR256243",62.65,15.04,86.05,54585075.7176183,971610.200952419
"954","CR256243",78.82,18.92,109.29,40689337.1357195,5083640.19302884
"955","CR256243",1.04,10.15,12.77,92000623.9823982,6943642.83126161
"956","CR256243",0.73,0.77,5.13,8897202843.17605,240681622.109626
"957","CR256243",58.05,13.66,79.92,181205183.461674,32481852.1397463
"958","CR256243",1.03,4.74,9.4,38709766590.8987,31743333.7824082
"959","CR256243",37.74,10.58,55.41,11213427796.265,1613259.40952757
"960","CR256243",1.04,10.15,12.77,3925420194.41519,236422374.573785
"961","CR256243",1.04,10.15,12.77,221098806.730766,1.00963082515475
"962","CR256243",1.03,4.74,9.4,5133580946.8382,627806.193292586
"963","CR256243",1.04,10.15,12.77,10276555269.6776,4677950.80105282
"964","CR256244",62.65,15.04,86.05,764209375.708098,78522856.9794932
"965","CR256244",78.82,18.92,109.29,8157156894.52802,355009616.618562
"966","CR256244",1.03,4.74,9.4,95776736.0845105,3196153.94265372
"967","CR256244",98.7,23.69,136.17,1508142488.00348,39.9790052055584
"968","CR256244",52.08,12.25,69.8,589642705.118406,26.128754845151
"969","CR256244",120.58,28.94,167.16,7036463465.53076,193.824426151812
"970","CR256244",0,0,0,364691685.522491,5898194.29144279
"971","CR256244",1.03,4.74,9.4,637188597.606285,2.44825641579369
"972","CR256244",37.74,10.58,55.41,89927242.3204199,278618.871000843
"973","CR256244",0.73,0.77,5.13,300672690.150814,24269.0518395519
"974","CR256244",1.04,10.15,12.77,11047968253.7415,77191226.6624533
"975","CR256244",1.04,10.15,12.77,1428680311.19128,23720074.5830007
"976","CR256244",0.73,0.77,5.13,47898053374.4299,5437086.61948273
"977","CR256244",0.73,0.77,5.13,43692704.2308405,3242654.60980907
"978","CR256244",1.04,10.15,12.77,945534655.38946,1289737.84677038
"979","CR256244",37.74,10.58,55.51,2660646546.7248,3559077.42074014
"980","CR256244",58.05,13.66,79.92,3612776.60806561,249187.162647116
"981","CR256244",62.65,15.04,86.05,54585075.7176183,1197495.19045593
"982","CR256244",78.82,18.92,109.29,40689337.1357195,1000331.16407305
"983","CR256244",1.04,10.15,12.77,92000623.9823982,9491750.70829966
"984","CR256244",0.73,0.77,5.13,8897202843.17605,99851714.2877233
"985","CR256244",37.74,10.58,55.51,5563925318.74425,139951009.704963
"986","CR256244",58.05,13.66,79.92,181205183.461674,8729983.36276126
"987","CR256244",0,0,0,1107339646.40207,27086895.0563492
"988","CR256244",1.03,4.74,9.4,38709766590.8987,14.2537862810425
"989","CR256244",37.74,10.58,55.41,11213427796.265,28553887.0530637
"990","CR256244",1.04,10.15,12.77,3925420194.41519,331692816.192581
"991","CR256244",1.03,4.74,9.4,5133580946.8382,30742059.2660576
"992","CR256244",1.04,10.15,12.77,10276555269.6776,515249048.150758
"993","CR256245",62.65,15.04,86.05,764209375.708098,49.1475224683347
"994","CR256245",78.82,18.92,109.29,8157156894.52802,3362957.02851103
"995","CR256245",98.7,23.69,136.17,1508142488.00348,41.8954549131869
"996","CR256245",52.08,12.25,69.8,589642705.118406,9.54293088162994
"997","CR256245",120.58,28.94,167.16,7036463465.53076,96.7553795785444
"998","CR256245",0,0,0,364691685.522491,1234468.38859717
"999","CR256245",1.03,4.74,9.4,637188597.606285,0.453983100887964
"1000","CR256245",37.74,10.58,55.41,89927242.3204199,5.78956986585411
"1001","CR256245",0.73,0.77,5.13,300672690.150814,8.20525914756581
"1002","CR256245",1.04,10.15,12.77,11047968253.7415,30821158.8607857
"1003","CR256245",1.04,10.15,12.77,1428680311.19128,216115109.530137
"1004","CR256245",1.04,10.15,12.77,945534655.38946,23049665.0429609
"1005","CR256245",37.74,10.58,55.51,2660646546.7248,7453884.09939444
"1006","CR256245",58.05,13.66,79.92,3612776.60806561,813602.923387954
"1007","CR256245",62.65,15.04,86.05,54585075.7176183,15427.0300616669
"1008","CR256245",78.82,18.92,109.29,40689337.1357195,20482.3230777401
"1009","CR256245",37.74,10.58,55.51,5563925318.74425,231242167.288034
"1010","CR256245",58.05,13.66,79.92,181205183.461674,12.2323532091994
"1011","CR256245",0,0,0,1107339646.40207,28906520.1854306
"1012","CR256245",1.03,4.74,9.4,5133580946.8382,233964.64143522
"1013","CR256245",1.04,10.15,12.77,10276555269.6776,787693201.425449
"1014","CR256246",120.58,28.94,167.16,7036463465.53076,0.0149980908317957
"1015","CR256246",1.04,10.15,12.77,11047968253.7415,97911.220466556
"1016","CR256246",1.04,10.15,12.77,1428680311.19128,112566616.272479
"1017","CR256246",1.04,10.15,12.77,945534655.38946,725739.747994524
"1018","CR256246",0,0,0,1107339646.40207,5433035.50147975
"1019","CR256246",1.03,4.74,9.4,5133580946.8382,1736451.32050827
"1020","CR256246",1.04,10.15,12.77,10276555269.6776,69413884.201107
"1021","CR257240",98.7,23.69,136.17,78125595.3831807,35811054.4880419
"1022","CR257240",52.08,12.25,69.8,6746662.89609597,474228.794160825
"1023","CR257240",120.58,28.94,167.16,145448273.911623,245636.597282272
"1024","CR257240",98.7,23.69,136.17,1508142488.00348,100263215.234127
"1025","CR257240",52.08,12.25,69.8,589642705.118406,99272257.8159721
"1026","CR257240",120.58,28.94,167.16,7036463465.53076,137835047.813728
"1027","CR257240",1.03,4.74,9.4,637188597.606285,1035606.41887987
"1028","CR257240",0.73,0.77,5.13,300672690.150814,2790809.70905646
"1029","CR257240",1.04,10.15,12.77,11047968253.7415,11630186.5971712
"1030","CR257240",0.73,0.77,5.13,47898053374.4299,268438710.554593
"1031","CR257240",0.73,0.77,5.13,43692704.2308405,3083505.63681996
"1032","CR257240",1.04,10.15,12.77,92000623.9823982,1061022.38791144
"1033","CR257240",0.73,0.77,5.13,8897202843.17605,970723687.726001
"1034","CR257240",120.58,28.94,167.16,7076299902.76571,1.33128425717917
"1035","CR257240",1.03,4.74,9.4,38709766590.8987,49839627.4391843
"1036","CR257240",1.04,10.15,12.77,3925420194.41519,49805777.6957501
"1037","CR257240",1.03,4.74,9.4,5133580946.8382,9.2114135963245
"1038","CR257240",1.04,10.15,12.77,10276555269.6776,95325060.91016
"1039","CR257241",52.08,12.25,69.8,6746662.89609597,237815.176773753
"1040","CR257241",120.58,28.94,167.16,145448273.911623,367644.324315066
"1041","CR257241",62.65,15.04,86.05,764209375.708098,6.80699092894793
"1042","CR257241",82.24,16.12,106.76,140280984.782943,5980054.28504771
"1043","CR257241",78.82,18.92,109.29,8157156894.52802,646328259.675452
"1044","CR257241",98.7,23.69,136.17,1508142488.00348,26760371.5571133
"1045","CR257241",52.08,12.25,69.8,589642705.118406,4772102.8851656
"1046","CR257241",120.58,28.94,167.16,7036463465.53076,39690880.1025324
"1047","CR257241",1.03,4.74,9.4,637188597.606285,1754999.12657592
"1048","CR257241",37.74,10.58,55.41,89927242.3204199,1056384.41567679
"1049","CR257241",0.73,0.77,5.13,300672690.150814,8577556.21194104
"1050","CR257241",0.73,0.77,5.13,47898053374.4299,645889568.874444
"1051","CR257241",1.04,10.15,12.77,945534655.38946,1.02940133950165
"1052","CR257241",78.82,18.92,109.29,40689337.1357195,147260.172642247
"1053","CR257241",1.04,10.15,12.77,92000623.9823982,751286.172730866
"1054","CR257241",0.73,0.77,5.13,8897202843.17605,366791744.057257
"1055","CR257241",58.05,13.66,79.92,181205183.461674,2887134.37683335
"1056","CR257241",64.25,15.12,85.42,1369863.3606625,8.85733311297372
"1057","CR257241",1.03,4.74,9.4,38709766590.8987,415188033.485628
"1058","CR257241",37.74,10.58,55.41,11213427796.265,462191372.353581
"1059","CR257241",92.77,23.49,130.71,11085519.9519139,8.37002695165575
"1060","CR257241",120.58,28.94,167.16,49044685.2204831,10.7808369831595
"1061","CR257241",1.04,10.15,12.77,3925420194.41519,37934533.4386072
"1062","CR257241",1.03,4.74,9.4,5133580946.8382,7.81814851146191
"1063","CR257241",1.04,10.15,12.77,10276555269.6776,13.6235489295135
"1064","CR257242",62.65,15.04,86.05,764209375.708098,10371013.9615357
"1065","CR257242",82.24,16.12,106.76,140280984.782943,1463198.22472488
"1066","CR257242",78.82,18.92,109.29,8157156894.52802,1495864269.8354
"1067","CR257242",1.03,4.74,9.4,95776736.0845105,1231268.19363062
"1068","CR257242",98.7,23.69,136.17,1508142488.00348,22.6929406415501
"1069","CR257242",120.58,28.94,167.16,7036463465.53076,3.35094694187865
"1070","CR257242",0,0,0,364691685.522491,179716.968465927
"1071","CR257242",1.04,10.15,12.77,11047968253.7415,2188868.77746045
"1072","CR257242",58.05,13.66,79.92,3612776.60806561,49632.0218233019
"1073","CR257242",62.65,15.04,86.05,54585075.7176183,344215.240690059
"1074","CR257242",78.82,18.92,109.29,40689337.1357195,16440488.3911395
"1075","CR257242",1.04,10.15,12.77,92000623.9823982,30580220.1980275
"1076","CR257242",0.73,0.77,5.13,8897202843.17605,68308560.1056077
"1077","CR257242",58.05,13.66,79.92,181205183.461674,2381055.22858063
"1078","CR257242",0,0,0,1107339646.40207,0.458196349383797
"1079","CR257242",1.03,4.74,9.4,38709766590.8987,3279273.91980551
"1080","CR257242",1.04,10.15,12.77,3925420194.41519,863446452.918667
"1081","CR257242",1.04,10.15,12.77,221098806.730766,90.1355332027352
"1082","CR257242",1.03,4.74,9.4,5133580946.8382,4348781.70123158
"1083","CR257242",1.04,10.15,12.77,10276555269.6776,153421293.874867
"1084","CR257243",62.65,15.04,86.05,764209375.708098,173068918.760636
"1085","CR257243",78.82,18.92,109.29,8157156894.52802,127014254.868811
"1086","CR257243",1.03,4.74,9.4,95776736.0845105,791723.735279911
"1087","CR257243",98.7,23.69,136.17,1508142488.00348,41.3349398992937
"1088","CR257243",120.58,28.94,167.16,7036463465.53076,57.368846485378
"1089","CR257243",1.04,10.15,12.77,11047968253.7415,37504366.9325229
"1090","CR257243",58.05,13.66,79.92,3612776.60806561,26921.9739164248
"1091","CR257243",62.65,15.04,86.05,54585075.7176183,9697001.49486453
"1092","CR257243",78.82,18.92,109.29,40689337.1357195,4862495.64465806
"1093","CR257243",1.04,10.15,12.77,92000623.9823982,13609432.0150555
"1094","CR257243",58.05,13.66,79.92,181205183.461674,1649174.16933317
"1095","CR257243",0,0,0,1107339646.40207,5.82988186846249
"1096","CR257243",37.74,10.58,55.41,11213427796.265,4.0530819171954
"1097","CR257243",1.04,10.15,12.77,3925420194.41519,710409077.577236
"1098","CR257243",1.04,10.15,12.77,221098806.730766,1.64469950546142
"1099","CR257243",1.03,4.74,9.4,5133580946.8382,9302428.35639723
"1100","CR257243",1.04,10.15,12.77,10276555269.6776,160349367.531492
"1101","CR257244",1.03,4.74,9.4,95776736.0845105,662579.622788513
"1102","CR257244",52.08,12.25,69.8,589642705.118406,9.52637601178139
"1103","CR257244",0,0,0,364691685.522491,971051.062022461
"1104","CR257244",1.04,10.15,12.77,11047968253.7415,86340308.2358473
"1105","CR257244",1.04,10.15,12.77,1428680311.19128,53760172.4337473
"1106","CR257244",0.73,0.77,5.13,8897202843.17605,8.24605584834701
"1107","CR257244",0,0,0,1107339646.40207,42634853.3064659
"1108","CR257244",1.03,4.74,9.4,38709766590.8987,4.61092481156811
"1109","CR257244",1.03,4.74,9.4,5133580946.8382,33592479.4898949
"1110","CR257244",1.04,10.15,12.77,10276555269.6776,253419879.495956
"1111","CR258240",98.7,23.69,136.17,78125595.3831807,1241665.03108188
"1112","CR258240",52.08,12.25,69.8,6746662.89609597,45466.7762631962
"1113","CR258240",120.58,28.94,167.16,145448273.911623,9.91369872126005
"1114","CR258240",62.65,15.04,86.05,764209375.708098,193752023.47605
"1115","CR258240",82.24,16.12,106.76,140280984.782943,18.1072916478394
"1116","CR258240",78.82,18.92,109.29,8157156894.52802,213618006.077513
"1117","CR258240",1.03,4.74,9.4,95776736.0845105,2108.44633291662
"1118","CR258240",98.7,23.69,136.17,1508142488.00348,50916324.529706
"1119","CR258240",52.08,12.25,69.8,589642705.118406,137782523.958985
"1120","CR258240",120.58,28.94,167.29,10970700.1841034,999480.280555081
"1121","CR258240",120.58,28.94,167.16,7036463465.53076,90841474.5475453
"1122","CR258240",1.03,4.74,9.4,637188597.606285,10.4032766946341
"1123","CR258240",37.74,10.58,55.41,89927242.3204199,18.1492535419122
"1124","CR258240",0.73,0.77,5.13,300672690.150814,44.9915943936248
"1125","CR258240",1.04,10.15,12.77,11047968253.7415,42649561.1120752
"1126","CR258240",0.73,0.77,5.13,43692704.2308405,2430561.56484343
"1127","CR258240",58.05,13.66,79.92,3612776.60806561,542767.812894382
"1128","CR258240",62.65,15.04,86.05,54585075.7176183,36361.9367747943
"1129","CR258240",78.82,18.92,109.29,40689337.1357195,49096.9063245846
"1130","CR258240",1.04,10.15,12.77,92000623.9823982,402987.761302815
"1131","CR258240",0.73,0.77,5.13,8897202843.17605,717282539.066145
"1132","CR258240",120.58,28.94,167.16,7076299902.76571,15.3379218773916
"1133","CR258240",58.05,13.66,79.92,181205183.461674,29207238.253431
"1134","CR258240",1.04,10.15,12.77,3925420194.41519,26443704.8564366
"1135","CR258240",1.03,4.74,9.4,5133580946.8382,34522829.5298642
"1136","CR258240",1.04,10.15,12.77,10276555269.6776,367120073.875071
"1137","CR258241",62.65,15.04,86.05,764209375.708098,138377670.634849
"1138","CR258241",82.24,16.12,106.76,140280984.782943,1.21866021948174
"1139","CR258241",78.82,18.92,109.29,8157156894.52802,629409695.690184
"1140","CR258241",98.7,23.69,136.17,1508142488.00348,20.1124845806178
"1141","CR258241",120.58,28.94,167.16,7036463465.53076,20.0377151512352
"1142","CR258241",0,0,0,364691685.522491,2907350.90798517
"1143","CR258241",1.03,4.74,9.4,637188597.606285,1135938.94845349
"1144","CR258241",0.73,0.77,5.13,300672690.150814,3196401.50668959
"1145","CR258241",1.04,10.15,12.77,11047968253.7415,97806782.6830372
"1146","CR258241",0.73,0.77,5.13,47898053374.4299,102933734.048482
"1147","CR258241",58.05,13.66,79.92,3612776.60806561,1227269.65861555
"1148","CR258241",62.65,15.04,86.05,54585075.7176183,11892248.5873297
"1149","CR258241",78.82,18.92,109.29,40689337.1357195,4276746.80693318
"1150","CR258241",1.04,10.15,12.77,92000623.9823982,15578693.6837018
"1151","CR258241",58.05,13.66,79.92,181205183.461674,11762975.9765437
"1152","CR258241",0,0,0,1107339646.40207,7681771.43164952
"1153","CR258241",1.03,4.74,9.4,38709766590.8987,70508703.3510825
"1154","CR258241",37.74,10.58,55.41,11213427796.265,82092.7316459966
"1155","CR258241",120.58,28.94,167.16,49044685.2204831,37.4686104301148
"1156","CR258241",1.04,10.15,12.77,3925420194.41519,652183286.254427
"1157","CR258241",1.03,4.74,9.4,5133580946.8382,259690.956880656
"1158","CR258241",1.04,10.15,12.77,10276555269.6776,27577347.4588739
"1159","CR258242",62.65,15.04,86.05,764209375.708098,14131607.6840236
"1160","CR258242",78.82,18.92,109.29,8157156894.52802,105245992.050704
"1161","CR258242",98.7,23.69,136.17,1508142488.00348,6.02254954360929
"1162","CR258242",120.58,28.94,167.16,7036463465.53076,6.11367874771724
"1163","CR258242",1.04,10.15,12.77,11047968253.7415,26267002.446522
"1164","CR258242",0.73,0.77,5.13,47898053374.4299,0.396807576529682
"1165","CR258242",1.04,10.15,12.77,945534655.38946,0.127976642223075
"1166","CR258242",62.65,15.04,86.05,54585075.7176183,195228.546636037
"1167","CR258242",78.82,18.92,109.29,40689337.1357195,3895736.18201022
"1168","CR258242",1.04,10.15,12.77,92000623.9823982,6842693.71953551
"1169","CR258242",58.05,13.66,79.92,181205183.461674,775230.814071225
"1170","CR258242",1.04,10.15,12.77,3925420194.41519,176848912.800945
"1171","CR258242",1.04,10.15,12.77,221098806.730766,11.2484991290222
"1172","CR258242",1.04,10.15,12.77,10276555269.6776,108614708.574568
"1173","CR258243",1.03,4.74,9.4,95776736.0845105,40208.3783417241
"1174","CR258243",120.58,28.94,167.16,7036463465.53076,7.50724949762427
"1175","CR258243",0,0,0,364691685.522491,12098041.5495118
"1176","CR258243",126.3,30.31,174.38,3512343.76839284,0.570863079745322
"1177","CR258243",1.04,10.15,12.77,11047968253.7415,53139736.9333953
"1178","CR258243",1.04,10.15,12.77,1428680311.19128,1336811.13995441
