"CR280212","Brazil",441.06
"CR280213","Brazil",424.4
"CR280214","Brazil",427.92
"CR280215","Brazil",555.07
"CR280216","Brazil",662.3
"CR280217","Brazil",660.82
"CR280218","Brazil",648.41
"CR280219","Brazil",571.19
"CR280220","Brazil",499.17
"CR280221","Brazil",508.62
"CR280222","Brazil",316.2
"CR281186","Brazil",527.16
"CR281187","Brazil",341.53
"CR281188","Brazil",71.56
"CR281189","Brazil",92.53
"CR281190","Brazil",85.02
"CR281191","Brazil",101.99
"CR281192","Brazil",111.41
"CR281193","Brazil",96.86
"CR281194","Brazil",120.72
"CR281195","Brazil",150.19
"CR281196","Brazil",82.57
"CR281197","Brazil",75.52
"CR281198","Brazil",75.29
"CR281199","Brazil",52.11
"CR281200","Brazil",61.09
"CR281201","Brazil",75.49
"CR281202","Brazil",103.07
"CR281203","Brazil",127.46
"CR281204","Brazil",200.54
"CR281205","Brazil",93.89
"CR281206","Brazil",133.76
"CR281207","Brazil",449.2
"CR281208","Brazil",635.98
"CR281209","Brazil",509.88
"CR281210","Brazil",480.78
"CR281211","Brazil",470.17
"CR281212","Brazil",486.11
"CR281213","Brazil",589.58
"CR281214","Brazil",657.47
"CR281215","Brazil",652.89
"CR281216","Brazil",640.78
"CR281217","Brazil",595.86
"CR281218","Brazil",587.64
"CR281219","Brazil",393.67
"CR281220","Brazil",359.85
"CR282187","Brazil",195.61
"CR282188","Brazil",70.95
"CR282189","Brazil",127.88
"CR282190","Brazil",75.65
"CR282191","Brazil",75.32
"CR282192","Brazil",67.09
"CR282193","Brazil",77.09
"CR282194","Brazil",144.53
"CR282195","Brazil",241.58
"CR282196","Brazil",98.74
"CR282197","Brazil",64.65
"CR282198","Brazil",69.76
"CR282199","Brazil",56.71
"CR282200","Brazil",68.24
"CR282201","Brazil",66.35
"CR282202","Brazil",67.09
"CR282203","Brazil",67.09
"CR282204","Brazil",194.81
"CR282205","Brazil",290.82
"CR282206","Brazil",449.73
"CR282207","Brazil",628.45
"CR282208","Brazil",594.03
"CR282209","Brazil",575.17
"CR282210","Brazil",527.94
"CR282211","Brazil",558.85
"CR282212","Brazil",522.77
"CR282213","Brazil",555.16
"CR282214","Brazil",579.02
"CR282215","Brazil",520.37
"CR282216","Brazil",225.26
"CR283187","Brazil",304.2
"CR283188","Brazil",107.53
"CR283189","Brazil",221.08
"CR283190","Brazil",70.31
"CR283191","Brazil",66.91
"CR283192","Brazil",59.3
"CR283193","Brazil",71.58
"CR283194","Brazil",82.19
"CR283195","Brazil",159.48
"CR283196","Brazil",101.46
"CR283197","Brazil",65.04
"CR283198","Brazil",56.7
"CR283199","Brazil",89.39
"CR283200","Brazil",76.89
"CR283201","Brazil",111.76
"CR283202","Brazil",97.5
"CR283203","Brazil",101.41
"CR283204","Brazil",151.93
"CR283205","Brazil",413.86
"CR283206","Brazil",444.55
"CR283207","Brazil",213.69
"CR283208","Brazil",281.06
"CR283209","Brazil",164.39
"CR283212","Brazil",336.27
"CR283213","Brazil",248.77
"CR284188","Brazil",105.37
"CR284189","Brazil",76.83
"CR284190","Brazil",69.85
"CR284191","Brazil",67.04
"CR284192","Brazil",70.36
"CR284193","Brazil",82.72
"CR284194","Brazil",84.86
"CR284195","Brazil",103.6
"CR284196","Brazil",82.45
"CR284197","Brazil",67.21
"CR284198","Brazil",81.73
"CR284199","Brazil",65.21
"CR284200","Brazil",70.15
"CR284201","Brazil",85.97
"CR284202","Brazil",115.47
"CR284203","Brazil",123.36
"CR284204","Brazil",227.16
"CR284205","Brazil",416.08
"CR284206","Brazil",337.8
"CR285189","Brazil",141.96
"CR285190","Brazil",72.87
"CR285191","Brazil",75.79
"CR285192","Brazil",80.22
"CR285193","Brazil",73.7
"CR285194","Brazil",85.28
"CR285195","Brazil",96.19
"CR285196","Brazil",67.8
"CR285197","Brazil",67.09
"CR285198","Brazil",79.99
"CR285199","Brazil",80.18
"CR285200","Brazil",67.32
"CR285201","Brazil",65.94
"CR285202","Brazil",131.91
"CR285203","Brazil",238.17
"CR285204","Brazil",291.6
"CR285205","Brazil",417.29
"CR286190","Brazil",100.33
"CR286191","Brazil",101.59
"CR286192","Brazil",64.72
"CR286193","Brazil",58.58
"CR286194","Brazil",73.03
"CR286195","Brazil",72.48
"CR286196","Brazil",67.09
"CR286197","Brazil",69.15
"CR286198","Brazil",82.01
"CR286199","Brazil",67.28
"CR286200","Brazil",84.88
"CR286201","Brazil",156.64
"CR286202","Brazil",212.6
"CR286203","Brazil",227.26
"CR286204","Brazil",263.37
"CR287190","Brazil",102.35
"CR287191","Brazil",156.38
"CR287192","Brazil",77.1
"CR287193","Brazil",59.72
"CR287194","Brazil",68.5
"CR287195","Brazil",70.92
"CR287196","Brazil",67.03
"CR287197","Brazil",96.95
"CR287198","Brazil",65.54
"CR287199","Brazil",233.63
"CR287200","Brazil",201.12
"CR287201","Brazil",277.71
"CR287202","Brazil",303.6
"CR288191","Brazil",102.43
"CR288192","Brazil",66.02
"CR288193","Brazil",60.18
"CR288194","Brazil",62.53
"CR288195","Brazil",67.09
"CR288196","Brazil",71.23
"CR288197","Brazil",90.69
"CR288198","Brazil",222.38
"CR288199","Brazil",406.15
"CR288200","Brazil",247.07
"CR288201","Brazil",309.66
"CR289191","Brazil",81.94
"CR289192","Brazil",75.78
"CR289193","Brazil",68
"CR289194","Brazil",102.46
"CR289195","Brazil",85.53
"CR289196","Brazil",180.76
"CR289197","Brazil",245.63
"CR289198","Brazil",374.37
"CR289199","Brazil",343.23
"CR289200","Brazil",201.45
"CR290191","Brazil",211.27
"CR290192","Brazil",150.17
"CR290193","Brazil",187.06
"CR290194","Brazil",164.97
"CR290195","Brazil",200.41
"CR290196","Brazil",335.82
"CR290197","Brazil",456.83
"CR290198","Brazil",583.4
"CR290199","Brazil",574.81
"CR291194","Brazil",271.02
"CR291195","Brazil",259.19
"CR291196","Brazil",385.41
"CR291197","Brazil",270.89
